3160,186096,595013,1359893,786011,476731,245618,183287,136742,121101,93685,82105,65520,52543,74163,91682,76369,74270,72257,69041,68173,54807,53486,52711,55558,52048,39922,33968,34058,31443,15698,2349,315
3161,170278,554201,1298924,745656,454781,219752,173122,121483,112388,93262,77198,64508,54395,66407,89267,81805,68395,63778,74526,60859,53288,52014,48351,49024,51665,42161,32650,33835,31092,16314,3200,1867
3162,190519,557784,1268506,842837,506022,248083,186023,154230,123808,100576,88051,69541,58043,75847,94779,81699,68479,74630,73497,66688,58345,53685,52064,53027,55446,42149,31986,35573,33712,17053,2711,564
3163,199828,586161,1282156,770865,523417,235208,194084,152061,125711,104956,84662,72091,58204,72649,98115,77984,65332,70576,78303,65574,55670,54744,56704,58930,55310,44752,32889,33981,33524,15158,3347,1764
3164,196916,621117,1384702,818501,472978,239718,181925,152488,133044,105940,94083,70386,58135,77347,96365,79280,69159,74601,70810,61872,59151,57547,53694,54599,55512,44455,35771,35059,35026,17449,2956,1163
3165,197627,611428,1406229,845694,434410,230456,180988,139055,113417,105220,79577,69666,52711,68303,89302,75329,75826,72286,69644,62459,56752,52631,55779,55738,49914,40658,34147,34710,33256,15518,2740,584
3166,180881,612276,1386773,837797,485674,245994,199437,148633,127914,99744,82482,70011,58053,71668,98531,82319,68525,71528,70730,63276,53511,56293,52769,50983,51876,42524,35906,37714,30742,16793,3537,2092
3167,186283,567434,1425946,771645,468539,215035,176374,138897,121895,97723,87106,69482,57508,77374,91003,78168,62774,76115,74470,65310,57015,54559,57927,54503,52276,45061,32963,35802,33564,17183,3668,2010
3168,166102,566583,1175885,785409,489954,221524,184435,147648,132162,103819,86928,70560,59133,70175,94051,80699,66320,71157,76614,62530,56774,54639,53318,53474,48964,42834,34397,35856,31621,15757,2827,746
3169,167024,490415,1229578,820754,481490,238110,187263,139829,122165,105127,83732,65477,56827,75062,98322,81086,71991,69784,76959,63532,59226,54402,50890,51762,50185,42106,33507,35661,31553,16816,3289,1690
3170,179710,575149,1307554,857690,461960,223530,180730,150037,120838,102865,83590,69815,56867,67558,89011,80641,71815,72975,71004,61880,54200,53787,53070,54209,50961,40093,33242,32690,34306,16639,2767,145
3171,175639,517382,1239858,789723,450130,214984,169815,127195,119242,97109,91530,64855,56800,65632,92335,80933,69092,69181,69083,59857,52773,49681,48947,52157,49846,39447,33575,32875,30670,15524,3094,1110
3172,171131,551764,1281609,819480,466542,238480,186740,145613,125326,97248,84448,70029,57136,70632,91403,79943,73339,69129,75884,66333,56826,52177,52696,50152,49541,45870,34450,35288,33176,17379,5547,4618
3173,196804,589004,1287497,835644,494081,257997,183827,134327,123638,101299,87558,68766,61502,72895,93021,80887,66883,69520,76764,63194,57049,53888,54473,54871,53363,44546,34421,36278,34047,18158,9064,8367
3174,191149,595506,1298582,806056,499984,258902,198688,137650,121804,106884,91062,67531,63649,74287,89929,82865,68168,71415,76423,68849,57900,60035,54115,56011,51809,47919,33920,38218,33633,17110,5353,4550
3175,180001,570506,1368616,800000,441404,213095,173903,122986,112455,89452,84981,68790,52757,69606,77104,78583,72828,69751,67851,61049,50682,50119,52624,52707,47112,40166,31945,34164,31252,15809,2997,1231
3176,184445,555222,1404858,820644,460805,229012,201764,148739,124670,107173,87544,65138,60188,66821,91894,79593,69278,74043,71434,64862,54508,54063,52155,53220,58162,42856,33928,35421,32270,16565,3026,1336
3177,174800,625482,1264590,814793,444270,255477,183042,133395,115870,96988,83146,64508,56442,74094,90918,79539,67841,69521,72384,65470,54816,57547,48216,52050,51639,43798,32645,35142,33713,17098,5930,4716
3178,189173,529883,1333750,821484,464839,242708,193398,154696,125792,94446,95323,73231,59341,72958,88814,85725,68473,75864,73142,63408,54538,53223,52175,56650,52206,41709,34142,32662,34329,15947,4858,3691
3179,174585,565944,1263480,746368,465965,236978,179336,131036,113223,88082,75401,62654,55070,72493,92392,82932,66724,68789,70882,63317,57629,54827,53367,53992,51358,42069,32347,34129,31825,16391,3490,1919
3180,193202,631105,1418894,813087,470556,233288,176473,135240,114805,97308,83832,71472,53573,68981,83426,76741,76770,69059,67750,62401,49108,49401,51973,58116,50666,41088,35844,35353,33688,16448,2961,1293
3181,179571,548637,1379696,753916,452973,239113,178690,130589,122538,87055,75293,62386,54733,70202,87884,80767,62989,77444,70735,62628,56826,53603,52381,51658,55488,42116,34425,34877,31899,16335,3422,1665
3182,169523,539958,1264375,739495,457879,215108,175316,126504,110226,96085,81475,63406,52845,68493,89209,81687,67757,68395,69213,66034,55713,52913,48966,50347,52013,39471,33581,35767,31038,16070,3635,2379
3183,165715,543260,1200113,838284,466042,220311,181042,121699,111845,97639,78231,68566,59066,72729,98061,79717,67004,73186,73495,61258,52891,52366,54428,49323,49631,38956,33983,32294,32113,15362,2563,513
3184,194474,615674,1340029,863694,518749,230401,191674,140341,135349,108584,96523,69755,61148,71104,95136,83659,67420,74879,74535,63893,55970,57556,54168,56067,55191,42960,35485,34076,32516,17002,2947,129
3185,177749,522368,1285199,772300,466529,225110,171690,131204,115287,94171,80327,63409,54929,68787,82794,74555,73012,71849,64475,63088,55749,52453,49803,53332,52165,38873,31659,33921,31822,15879,3035,1122
3186,180994,550204,1272124,793199,462568,241040,188270,140948,112819,93566,78215,66205,55819,74893,97988,79583,65176,75206,70793,60236,54862,56331,55020,52461,53210,41156,33897,35282,32443,16482,2871,1344
3187,196054,570181,1340735,800057,497576,231235,201700,150051,128413,101401,85984,75274,54752,72091,92972,77151,71924,75154,74214,62904,58236,52164,53737,57137,56076,45447,36319,33120,31060,16449,4167,2879
3188,173650,563784,1307291,799040,487993,227679,175158,136511,125512,96768,83857,71920,55590,71576,96416,82735,71709,65806,71527,63673,59448,55034,55140,55950,51963,43832,35367,36962,35982,17620,3061,663
3189,177623,588821,1315667,796093,504701,232986,198007,144496,132401,98207,93782,74628,60649,64331,94768,83294,69324,70876,74615,63436,58173,57163,57060,56541,53805,42658,35044,36816,32326,15253,2871,721
3190,196446,604976,1319780,793567,462125,212848,185831,127260,119407,93588,80683,68366,52342,64430,87442,78312,77055,68072,69910,64106,51755,51406,54688,56072,50916,38852,32460,33516,31786,15412,2691,107
3191,189500,544675,1285892,836733,475988,249286,189836,142756,132449,93020,81940,73722,59944,69660,98387,78201,66415,70972,73191,67689,57012,54567,52157,56662,54062,44202,33234,34887,34501,16755,3427,1482
3192,167500,518785,1159484,765289,476210,243519,196314,160781,128927,97272,83879,67215,57018,71368,102513,79863,70734,71741,73044,65607,62907,56612,52686,53509,51945,43988,32037,34744,33184,16144,2737,598
3193,176125,534669,1172930,796226,451908,244783,188857,135208,126225,100335,87788,70924,54460,65217,96311,82656,67162,73668,76712,66064,56389,54349,55970,53786,51789,44203,34517,34983,32027,16621,3635,1819
3194,167043,524480,1210415,831654,462415,241235,193215,141754,131712,105214,84686,65650,56912,70634,91866,74559,67147,71288,74169,62917,56455,53090,51375,53482,51630,39269,30966,35746,31186,15578,3040,1432
3195,189991,625092,1336015,785500,418883,216902,180618,125540,119617,94883,79711,67386,51875,65205,88684,74968,76146,73933,72084,63793,52554,50114,49707,55393,52278,39262,33733,34956,33750,16158,3483,2040
3196,164348,558428,1345240,826704,466191,228897,174787,131693,120272,103167,88879,66063,61361,64703,84765,77079,65683,74957,75081,63013,57194,52522,49584,52387,54823,43006,33664,34008,31731,15018,2660,519
3197,166116,526244,1271010,818954,451570,229511,189318,140710,116655,95886,85556,62964,55654,67297,91224,79418,65168,71565,75260,63130,54119,54936,53615,53348,50979,41501,32696,32551,31875,15824,3031,1139
3198,182420,569742,1302013,792943,477555,235210,178598,133532,116806,93225,79838,67102,55344,72624,96123,79126,67737,71145,75036,61950,57047,55077,53305,53454,50386,40363,33990,34543,35874,16353,3749,2243
3199,203058,587776,1325146,769813,472133,230727,202333,146636,124868,111233,88074,70933,64956,71716,95069,75244,66801,74007,72911,62107,59267,53807,56177,56105,54111,43790,35873,36744,32341,16479,4566,3718
3200,187383,604667,1298464,802932,431740,210923,174909,126519,111959,93053,77875,62966,51756,64831,81646,72285,74403,69368,68313,64110,49752,52352,48824,53472,49631,40166,33007,32863,31260,15402,3149,1629
3201,186717,579148,1429026,776548,505576,219526,190883,140558,111808,94710,80406,70210,54381,75157,93844,76544,69990,73931,68623,65861,55207,54012,50105,57315,54706,44711,35244,33932,31808,16500,2861,149
3202,175746,553926,1259463,790817,460982,231013,177216,141145,125234,92459,78866,68746,61196,76171,93612,75073,69710,73929,70190,66724,55662,55300,51189,54174,53098,42002,36491,34636,33553,16521,2763,811
3203,177667,537791,1283069,751016,457551,217896,183347,140302,123984,94848,78402,67501,55524,70024,93823,78191,62140,72119,72971,63314,56703,53481,49779,50177,53529,45504,31768,36429,31754,16414,2674,408
3204,183968,532655,1212989,838671,488938,252575,191030,150891,138824,105191,88008,73029,56050,71752,89730,80581,63050,73322,73097,65729,57181,49728,51406,54318,53994,43887,32280,33477,31947,15298,2919,748
3205,190663,614024,1337668,782413,432175,198310,171123,133932,115253,83427,74480,62470,48996,68292,89417,76534,73391,71426,68846,69049,48829,49889,53812,56395,50092,37515,31961,33586,31598,15831,2878,897
3206,196434,548513,1355549,821439,486463,232993,196294,157604,121050,105110,90905,74722,55370,68669,93557,80347,67515,70806,70786,66598,52280,55433,52510,56230,54727,41325,35066,35238,30495,16356,3002,1229
3207,177808,515468,1264312,736593,466879,220293,195803,141535,114168,95795,84881,68045,54224,72330,95942,79455,66092,66074,63234,59452,52855,52730,49057,52755,53816,42754,35043,34787,32808,15518,2722,526
3208,177598,519545,1245706,718400,442495,197289,176722,127928,116756,93343,75512,58561,52742,64608,93665,77769,59589,71421,70192,60378,50212,51480,49534,46651,49991,41056,33290,34594,31207,15708,2495,184
3209,182362,560140,1314950,850343,495102,230127,195939,123615,106487,89855,80191,64383,58661,71739,96443,81554,65735,64792,68359,62743,56316,50094,49737,50135,51397,38408,32684,33337,30897,16591,4769,3604
3210,187753,593602,1330642,808334,437412,220688,173145,139347,119620,98137,87146,65877,51567,65664,86468,72448,76285,68001,68461,62114,52281,47641,53075,55931,51855,39545,31049,34220,30669,16003,4564,3954
3211,175392,547949,1321159,814902,474688,232209,184431,142514,116751,97404,94251,69243,58472,72261,89775,79253,68308,75617,72116,64246,54124,55882,53325,49966,52653,40409,32162,34396,31698,16554,3165,1557
3212,199438,621904,1382848,880471,480258,257225,200071,153787,135798,108287,96909,76449,64282,73622,91700,85057,70205,75936,71230,64579,56051,58086,50747,59877,55572,43613,34976,36406,31035,18062,3624,2157
3213,173915,554584,1314266,836752,475956,220694,185132,146659,118027,94686,81516,65399,53647,72928,96967,80540,65434,74674,70431,64251,55829,55807,53093,54780,54116,42364,33972,34883,32536,16909,3156,1387
3214,182954,560935,1353621,816411,441561,227347,201782,135535,129888,103410,98752,70062,60683,71357,97463,76902,67720,74190,68067,61878,55496,52997,51636,56335,50927,40329,32495,35397,31819,16427,2606,477
3215,197575,597350,1373905,779651,438269,220726,170734,126177,113952,93903,83310,65634,48940,65163,79081,73673,70934,67379,70271,64711,47198,48767,51297,55995,50106,37666,32111,33955,32515,15213,2990,1232
3216,191793,568738,1231728,817953,456815,245495,192500,144133,118518,99687,90905,68536,57359,65514,90556,76918,66929,76577,70763,65143,53265,54275,51636,53436,53025,41948,33866,33411,31112,16287,2880,952
3217,179773,565498,1362259,791889,490536,238966,204148,147150,127381,116119,93503,73801,59636,77160,94574,81497,68532,69111,72130,64564,55358,54586,48311,57383,54362,43357,34638,36240,31301,17421,4201,2499
3218,184721,544217,1231323,807651,461356,225342,182181,137197,120390,93946,84179,62461,55477,71645,88812,75234,68238,72649,75305,61668,53422,51773,48320,56860,51787,42148,34898,34094,32018,16609,3381,1751
3219,167214,561921,1263690,755515,487412,219747,199513,146634,119642,102135,86233,68553,59869,72692,89956,79744,72885,74636,71965,68798,58013,53237,50234,54180,53448,42337,32533,33365,31071,16362,2838,286
3220,197354,625615,1285772,844136,426917,213920,166884,129078,122395,94959,77074,61177,53376,69196,83649,74845,77144,69586,65092,61589,48685,50170,55304,57622,49993,37529,33290,34432,29896,15239,3335,1689
3221,186635,590032,1324744,834573,468540,226238,196989,134640,126613,100653,83333,65269,57494,71603,96665,76163,66852,72963,70903,66501,53939,52071,56294,52502,53787,41571,34671,34252,32897,16003,2969,705
3222,184760,547068,1308860,824672,465635,228670,188468,143764,135045,92245,85448,65464,56449,66525,96318,81137,69991,74711,74380,67482,57129,55562,50694,53524,54472,43367,34991,36284,33166,16519,5019,3893
3223,169525,517369,1234410,823288,460299,226721,189920,143165,123401,107674,84139,70175,58157,69882,95700,83408,64546,68226,78221,67019,57367,52257,52323,55367,51364,41159,35406,37274,32818,15543,2993,947
3224,160929,502084,1150006,774766,444290,230690,185197,132794,119127,97549,85293,66971,58278,71199,93861,80839,64490,65939,73126,64725,53188,52321,52920,52087,48202,41506,32591,33775,33135,16241,4808,3586
3225,186447,558271,1316548,780160,451488,230585,185636,133278,115011,91844,80679,66012,51497,63174,83237,73307,72077,71379,71344,65986,51354,52426,50294,53616,53332,42537,32298,33921,33280,16903,5046,3988
3226,191891,543455,1335620,797028,481882,237000,186698,138930,118076,104263,80949,68891,59932,72146,93341,83140,69601,71855,76079,65244,58819,55078,50563,53546,52709,42773,36218,33805,32276,16826,3123,1406
3227,184511,543409,1206933,808138,467248,233319,193034,137188,118780,94984,83992,68333,58889,72140,89554,79347,70093,72296,76162,61997,59431,54395,52846,54755,49847,44370,36029,35640,32915,16362,2931,526
3228,180594,556180,1336948,841799,490870,255591,197028,150330,128574,103041,83366,72719,59013,68666,92239,81840,67571,68268,76734,60042,56737,56105,54936,55449,49752,40297,33113,34399,32943,16055,2965,947
3229,181944,599337,1325236,804938,456577,222571,187987,143251,130410,110905,95692,73365,61074,72876,92432,83530,67192,65441,76897,64878,56408,54516,55874,52702,51654,44281,36443,33382,34042,17395,3142,1205
3230,206317,609569,1418837,790997,478947,222936,185158,140044,123776,100535,81322,65288,54630,69291,91392,74373,75073,72760,68604,64008,58322,56007,51109,58585,55022,40932,33854,33278,31016,15943,2980,795
3231,186704,575620,1370222,850568,497021,255342,192585,152031,128033,100210,97621,72989,57475,73162,99921,81454,74841,76308,70371,67017,59653,59358,52857,59992,55712,43123,36402,35894,34330,17140,3794,1711
3232,172100,552537,1277732,813305,481377,234365,181360,141408,124440,96822,78378,66319,57476,68002,100502,79767,68843,69893,76681,61430,59922,55706,53706,52969,51236,43138,34705,34049,31852,15187,3420,1664
3233,185331,509922,1232210,839882,470850,228405,190239,142732,125785,103197,87007,69296,56863,79559,97043,80866,67442,72785,77951,64005,58939,58371,49520,52901,51268,43860,33868,34046,32593,15947,3633,2248
3234,161092,523852,1269741,790435,452338,223535,180100,137639,124918,93404,81981,65922,54916,66671,101259,80534,67371,68218,71243,63885,58137,53984,50544,49918,50562,42219,34122,33721,31469,16069,3997,2849
3235,189479,572805,1356009,769712,441331,228027,171120,134928,125586,100846,82000,64093,55311,67207,85176,74784,72528,71766,72132,62666,53574,52195,50879,57401,54181,39892,34158,34497,30261,15246,3497,2334
3236,180764,576030,1261569,720188,439162,239139,173301,137553,120145,108473,79113,61719,58442,67223,98811,77027,63914,71876,73814,63356,53618,52285,48682,50553,50877,40739,33853,34862,32368,15695,2886,793
3237,160929,534357,1167765,859458,457865,219749,186504,119571,123416,97957,85920,68193,55612,71056,97576,79185,65184,67294,75893,60697,56068,50746,52238,48574,48599,38800,32379,33433,33663,15940,3581,2057
3238,181601,623379,1273975,810109,474636,233333,187514,145674,128052,107008,82731,65396,54519,71010,94540,76653,68800,68613,79115,65376,52663,53551,52241,52764,49677,40670,33503,37454,31978,16168,3280,1899
3239,175736,568486,1270476,805266,469400,241150,200189,152311,134624,113040,91409,72060,65371,72784,99326,86315,70335,69608,74854,67334,59552,54121,55133,56712,54345,40817,36832,36750,32614,14867,2871,279
3240,194646,590734,1372221,823989,449484,231688,193988,139501,119312,99882,80454,66526,53829,70006,87441,78067,71922,77108,70491,64608,53602,54783,50510,56876,55710,40947,35719,36680,32672,15681,4282,3189
3241,184552,583396,1466634,841127,507808,250756,197128,160344,123904,103347,90123,71387,59449,69415,99415,82844,70052,73379,73621,68860,57918,57946,52605,57425,55290,43387,34530,36144,33108,15676,4479,3034
3242,192215,544133,1315880,861548,521156,240590,207120,151884,128321,109177,87774,74471,62839,76949,103988,83717,70133,68416,77563,62659,56013,57431,53935,54042,52054,43771,36609,34959,34443,16823,3347,1710
3243,179067,584581,1314318,874204,468411,236895,191565,145168,114403,93032,77278,62688,59766,73364,95556,80787,70680,72546,75514,66834,59248,51849,53704,53600,54241,42907,34299,36022,32753,15942,2777,520
3244,179043,529540,1277641,773275,460273,247793,195908,150051,126806,101084,92664,79159,58457,73507,100045,81029,68989,73512,75379,63412,57081,55300,50988,53616,51747,45060,33489,35412,32868,17487,3691,2048
3245,197644,596325,1445270,815128,466836,235534,182022,134676,115628,90642,79389,68384,56170,70934,90110,72699,72240,70976,67795,68447,53087,51506,54413,56798,55308,39733,34220,34553,33267,17030,2806,1007
3246,195132,613141,1408900,808845,453111,243755,183379,148917,137943,107123,90210,71026,58297,72943,94418,76351,65414,71719,77392,63237,56751,56999,54914,56200,53364,46839,34328,35445,32602,17138,4486,3398
3247,178735,573481,1249171,806038,501676,236780,185608,149150,133588,98285,87862,75537,57174,73010,96578,77652,68474,69216,70887,64456,56596,57411,53036,54013,54374,44947,33806,36532,34060,18270,6952,6690
3248,161255,491799,1177681,868172,434111,243482,194343,140587,116834,105134,84489,69907,63517,72086,93496,83665,73758,69600,72296,63491,57165,52259,53065,53522,51746,42345,34803,33689,33046,16505,3642,2385
3249,174896,543575,1250226,722256,485034,228017,201722,136288,124638,110617,84859,71329,55672,63682,92618,78485,68107,69806,77444,63558,54232,54366,52746,55691,50265,38647,34426,34153,32773,16090,3347,1911
3250,180329,547331,1277514,784021,447210,219792,194013,143056,135055,101452,78753,72036,56020,67142,93344,78627,72817,76804,74120,63136,49786,50655,52574,52257,52867,40927,33020,35193,30372,15920,4181,2972
3251,183298,549939,1369319,789583,451350,222287,183229,132754,119389,93011,85786,66739,60102,72189,97105,79311,66611,67497,75259,63810,58043,52381,54372,53108,52867,39549,34927,35667,32210,17235,3600,1937
3252,180998,536989,1330272,798726,524536,248091,196803,142447,133166,108946,87260,63013,56510,72389,96839,80929,69727,73180,74509,63980,57277,54124,51245,53554,51762,40467,35789,32934,33042,16828,2941,928
3253,175687,547609,1253317,778671,488088,237128,196066,145099,122288,103971,93003,71998,58067,70195,89416,79061,69994,67983,83578,64952,60574,60524,55189,52805,54681,43345,34917,34877,31991,16202,4771,3620
3254,175111,577523,1285265,774588,515401,238332,195961,135229,118476,99450,83570,64453,59781,71209,99470,84213,72299,71628,77641,66552,54530,52401,54665,56018,50425,43825,33364,34177,33389,15693,2765,146
3255,205030,614070,1388424,848316,471279,231497,176014,143600,116166,107458,86551,72785,55545,70486,89474,80659,74995,75005,73427,64315,53751,51039,57081,53815,53358,40521,31666,36779,33168,16792,3286,1913
3256,183426,583065,1369600,818184,474815,233496,194831,140428,128367,98427,85635,68087,54783,67943,94845,76950,65370,72609,72101,63754,57159,53017,54600,53012,50626,40927,34545,34335,32858,16082,4262,3393
3257,168798,566049,1263887,743531,451580,242554,182595,132414,122617,99113,86003,62533,58867,76070,95029,80986,69476,67983,71343,60449,62446,56093,53828,54169,50277,41288,34831,33613,30015,16243,3940,2521
3258,174119,520389,1249897,725746,514542,251608,186900,136813,131834,111403,91193,72475,64880,73454,91860,78041,67121,68318,76808,66887,57930,52676,51884,55849,53741,39601,36288,34808,32989,16096,2671,456
3259,170958,505851,1231334,774057,458275,235591,196064,133684,119138,102846,77524,67852,61070,69745,98651,81230,68210,72648,78400,65253,59185,54177,51256,50370,54068,41903,36356,35284,33578,15128,3196,1358
3260,189840,562095,1335787,802640,478532,240957,182779,134676,117130,104968,82148,67657,55110,73454,102072,81025,72701,68564,75083,64869,52330,54260,52682,56947,53954,41315,33501,34894,31763,16127,3196,1786
3261,177735,582030,1316478,845314,453608,204674,187802,139724,131515,112727,82256,67128,56225,67251,94537,76645,66164,74567,72402,62404,55696,50204,54204,56420,51709,38962,33645,34419,31064,16779,2654,349
3262,161217,517814,1204128,785346,465322,218201,191306,128577,117723,97953,82904,68390,56201,66607,97063,84290,61860,66294,73272,63250,55894,58086,51624,49594,47618,42502,33214,34070,32571,16726,4923,3898
3263,180599,588146,1271658,766980,483044,236103,200715,134411,130462,106599,89425,67982,56884,72161,96045,80933,70355,70721,78241,67202,54802,55203,55751,53957,52079,42895,34343,34766,32398,14995,3592,2341
3264,186708,598104,1386360,841759,533379,242339,202751,172036,136032,110008,104133,79415,60516,78339,94514,81430,71786,70964,79543,61794,56119,56817,55332,59551,52331,42748,34408,32110,35371,17086,3425,1366
3265,190664,567904,1313721,827337,439900,245460,172324,142674,123035,104593,83206,72563,50820,66752,88626,78873,78570,72093,67144,62072,54498,51589,52267,58592,52793,41809,32139,33755,33119,16578,2502,353
3266,167302,562150,1349204,804602,465419,234154,195256,146506,126231,109906,89214,68268,58657,71723,96062,82516,69631,70577,72941,60301,56006,58574,56094,55884,51575,40875,34249,35007,31705,15953,2916,934
3267,197785,569820,1362980,865722,491962,255581,205570,152795,128924,104872,95714,77196,64565,76076,96864,85028,71685,75108,83180,65043,56662,57344,56818,53072,52599,43092,35641,34561,32977,16822,2802,129
3268,173520,590720,1284781,806058,472818,241475,189322,145677,131665,104868,83065,71233,62496,72626,93180,81274,70170,70586,77201,65700,60045,59524,55214,58225,52319,44252,35996,35365,32170,15780,4129,2631
3269,178926,531888,1207254,756481,444470,255759,201804,152142,136014,110154,97111,72847,62598,70640,97678,79712,66010,75927,73787,61926,59010,59384,54711,54881,52100,45370,34568,32930,33454,16933,4995,3960
3270,189086,570638,1411255,758912,478846,213344,177928,131639,116354,89371,84024,70756,55363,67758,84228,72525,72369,72000,70042,63069,52691,49126,51887,55618,49535,38892,32012,33445,31938,15487,2474,244
3271,178100,550195,1284818,820256,453735,229497,182049,127421,126792,98121,85955,67803,57967,72636,99141,80944,65340,73883,73770,66403,56213,52511,53617,52551,50506,44635,35028,35101,32182,16714,3201,1424
3272,163907,507436,1186543,734464,458223,234604,173292,131477,118731,99216,81828,69119,54890,72170,99599,86388,69631,70539,69157,61025,58371,53941,52942,50264,48242,40409,30817,32217,32510,15976,3112,1251
3273,179673,534626,1291910,827994,483233,235589,180993,135090,131496,103766,90231,69180,62135,73803,104545,84838,71287,67571,78351,67533,57417,52789,51575,53607,48159,44601,34311,34271,32678,15629,4036,2789
3274,160130,552012,1247285,820170,505303,258467,201265,151933,139161,111174,99012,72132,62892,74641,96017,89502,71763,72568,82104,64443,56954,57440,55603,58061,50485,42302,35651,37953,31774,16473,3380,1381
3275,167987,574623,1246489,796007,449771,225910,160256,131357,119379,92717,78012,58363,55115,70984,85535,77197,69643,69400,72807,67095,50854,48196,52699,57784,50834,37760,31779,33990,31997,15068,2669,1099
3276,182971,559139,1314174,805192,480070,235337,191791,139496,126780,98493,85769,65433,58952,68391,92511,83554,68025,73571,67104,63560,59248,54523,53767,55155,55326,41630,33713,34455,31631,16256,3530,2070
3277,193128,638135,1273860,800678,477562,237879,194061,138579,118564,99510,86321,68678,57718,65865,91036,78595,64493,70864,72717,66195,59237,54088,54812,53240,51135,41538,34170,35172,33680,15558,4201,3052
3278,190388,570611,1242425,854178,492090,248759,198287,150060,128534,107708,88034,73594,59089,67927,96498,84788,64638,71228,74824,60437,53865,56794,53261,57356,52370,43632,34947,35310,33632,14656,2824,493
3279,186081,558459,1350462,768282,480667,226371,204207,151958,131197,112092,92304,70383,59177,72947,100351,80258,67068,67757,72748,64516,57322,51700,51762,50544,51600,40738,32732,32570,32923,16428,3022,1020
3280,212001,558696,1392221,801354,427653,215765,154325,121486,121107,105560,80797,62520,55709,67018,86908,74140,70532,74264,72829,67784,53023,51220,49117,56640,52871,38563,32778,33582,31158,16491,3541,2190
3281,190484,558507,1392352,821492,474168,225615,179125,135600,118194,99812,77243,70874,58879,79290,96460,83194,67050,72314,74689,66007,53321,55794,55007,55977,53103,42881,33967,35579,32593,16336,3921,2567
3282,195412,589177,1295061,799238,485787,239243,220766,162129,128799,106248,94759,74387,64671,70607,96099,83044,71466,73959,75272,63579,57711,55137,56787,55925,55903,41730,36094,38066,31235,17211,2733,199
3283,181778,544140,1287704,808790,481157,240982,200654,158780,135578,115480,85203,82202,64004,75398,100915,83497,72101,67612,77698,65058,55138,53702,52945,51631,51203,39432,34931,36520,32253,15932,3631,1729
3284,179766,539224,1192145,802256,481750,203458,177502,133963,129994,96147,84451,68084,62395,75618,90892,78849,73124,67467,74633,63473,56061,56087,53647,56680,51119,42656,35588,34972,33142,16431,3102,1082
3285,211192,598847,1372946,798131,446422,218208,178055,120813,107816,88455,74563,65571,52582,65678,87406,75838,72068,73206,70988,66222,53513,52009,52601,56471,51800,39970,32881,35998,33054,16974,3348,1893
3286,179192,549939,1284338,868636,468455,238395,185868,141882,123754,106244,88464,63830,55936,71537,97803,78992,68261,78130,75677,65243,54134,56427,50092,50587,54645,41250,32337,35315,31077,16020,3546,2028
3287,164416,517806,1216282,799930,480621,237990,179469,148992,128078,99287,84471,72997,60745,79815,97635,80362,71050,70464,76166,61463,55812,52584,55257,54121,53277,42290,35069,34951,32831,16689,2894,207
3288,170335,508238,1218283,809189,448023,240658,184246,146004,120083,95234,83650,66054,55563,72393,89092,81379,65965,70225,75296,65170,59734,56504,51611,55148,51324,42796,32780,34866,34024,15227,2759,828
3289,182063,576827,1209736,798692,470058,260064,192335,164326,138831,118450,89293,74988,60615,74135,95365,83077,72944,68982,76479,65122,61673,57329,54920,57043,54928,43150,35587,37120,35947,16790,3219,1508
3290,196565,578300,1246964,802034,431030,229384,184760,135927,122861,100040,79700,64078,56787,67016,89338,76649,73073,70046,71245,69933,54182,54079,50684,57286,50137,39922,34071,37506,34351,16936,5490,4658
3291,176584,558767,1313233,790453,456033,224977,206700,138722,125572,97625,87079,69134,56042,71618,91537,81741,68161,70367,72244,67122,54885,54427,50178,52138,48997,41778,33742,32332,31364,16663,2939,642
3292,189300,619739,1286502,780852,495891,235377,197552,147061,119290,99354,84323,67255,56989,69219,98404,84793,69827,71312,75197,67586,57208,58932,54435,57395,55275,46067,34542,37461,34036,17271,4064,3040
3293,185231,571356,1341513,845931,497004,251490,196171,154035,125632,112904,93802,75299,65653,76311,94891,83190,71757,74977,75973,63947,57330,55658,56169,56789,51288,44364,36346,34369,34881,17190,4080,2420
3294,191797,568390,1327446,807303,479834,237435,188203,149237,129863,107618,93691,73849,59145,69086,96928,82224,65568,72244,67839,63827,55672,57977,54917,53752,54027,45404,34896,34406,33389,16323,2901,599
3295,212796,647961,1423624,823434,456688,216152,182588,136430,112543,92045,84497,66474,56404,65679,81796,82512,75648,68511,70604,60468,49153,49673,53603,56737,54986,38725,32077,33911,32397,15796,2369,298
3296,190695,606820,1414423,794460,499374,247364,205404,152280,136929,109973,85733,75940,65817,69768,93807,81131,72240,75810,73816,70958,57096,55580,50300,56692,56851,44100,34807,35783,32819,17511,3601,2038
3297,176502,571737,1331275,831642,457878,239706,177693,147056,122052,99556,79255,70259,53701,68974,98958,80529,69405,73989,72731,64630,55195,56419,50915,55743,52628,44107,35824,33878,32156,15899,5139,4105
3298,184455,550942,1283343,756225,461853,222657,176867,143870,128579,103715,89413,70222,61706,78010,93790,82593,68651,72710,74601,66465,57513,54326,50445,54209,53370,42753,34305,35914,34837,16669,5272,4454
3299,165250,524665,1160848,784627,453708,228262,179204,129669,125849,98261,77697,65298,59035,66978,98036,80241,63125,67727,73275,60668,57425,52471,47431,49560,51652,38500,31932,33679,31967,15679,3267,1599
